flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
x36680,tuifly,active,2023-08-12t06:00:00.000,2023-08-12t06:00:00.000,2023-08-12 06:18:00,2023-08-12,06:18:00,18,Shoulder hour flights
u22715,easyjet,active,2023-08-12t06:00:00.000,2023-08-12t06:00:00.000,2023-08-12 06:13:00,2023-08-12,06:13:00,14,Shoulder hour flights
ls1827,jet2,active,2023-08-12t06:05:00.000,2023-08-12t06:05:00.000,2023-08-12 06:11:00,2023-08-12,06:11:00,6,Shoulder hour flights
ls1829,jet2,active,2023-08-12t06:05:00.000,2023-08-12t06:12:00.000,2023-08-12 06:23:00,2023-08-12,06:23:00,18,Shoulder hour flights
x36672,tuifly,active,2023-08-12t06:05:00.000,2023-08-12t06:05:00.000,2023-08-12 06:16:00,2023-08-12,06:16:00,11,Shoulder hour flights
u22837,easyjet,active,2023-08-12t06:05:00.000,2023-08-12t06:05:00.000,2023-08-12 06:21:00,2023-08-12,06:21:00,16,Shoulder hour flights
u22721,easyjet,active,2023-08-12t06:10:00.000,2023-08-12t06:10:00.000,2023-08-12 06:25:00,2023-08-12,06:25:00,16,Shoulder hour flights
u22702,easyjet,active,2023-08-12t06:15:00.000,2023-08-12t06:15:00.000,2023-08-12 06:27:00,2023-08-12,06:27:00,13,Shoulder hour flights
u22839,easyjet,active,2023-08-12t06:30:00.000,2023-08-12t06:35:00.000,2023-08-12 06:46:00,2023-08-12,06:46:00,16,Shoulder hour flights
u22883,easyjet,active,2023-08-12t06:30:00.000,2023-08-12t07:15:00.000,2023-08-12 06:52:00,2023-08-12,06:52:00,23,Shoulder hour flights
ls1805,jet2,active,2023-08-12t06:55:00.000,2023-08-12t06:55:00.000,2023-08-12 07:01:00,2023-08-12,07:01:00,7,Regular departures
ls1807,jet2,active,2023-08-12t06:55:00.000,2023-08-12t06:55:00.000,2023-08-12 07:17:00,2023-08-12,07:17:00,23,Regular departures
u22891,easyjet,active,2023-08-12t06:55:00.000,2023-08-12t06:55:00.000,2023-08-12 07:12:00,2023-08-12,07:12:00,18,Regular departures
fr4133,ryanair,active,2023-08-12t07:00:00.000,2023-08-12t07:00:00.000,2023-08-12 07:09:00,2023-08-12,07:09:00,9,Regular departures
u22903,easyjet,active,2023-08-12t07:00:00.000,2023-08-12t07:00:00.000,2023-08-12 07:00:00,2023-08-12,07:00:00,0,Regular departures
u2213,easyjet,active,2023-08-12t07:05:00.000,2023-08-12t07:05:00.000,2023-08-12 07:15:00,2023-08-12,07:15:00,10,Regular departures
ls1859,jet2,active,2023-08-12t07:30:00.000,2023-08-12t07:30:00.000,2023-08-12 07:50:00,2023-08-12,07:50:00,21,Regular departures
ls1871,jet2,active,2023-08-12t07:30:00.000,2023-08-12t07:39:00.000,2023-08-12 07:44:00,2023-08-12,07:44:00,14,Regular departures
fr8224,ryanair,active,2023-08-12t07:40:00.000,2023-08-12t07:40:00.000,2023-08-12 07:48:00,2023-08-12,07:48:00,8,Regular departures
u22831,easyjet,active,2023-08-12t07:40:00.000,2023-08-12t07:40:00.000,2023-08-12 07:57:00,2023-08-12,07:57:00,17,Regular departures
x36660,tuifly,active,2023-08-12t07:55:00.000,2023-08-12t07:55:00.000,2023-08-12 08:08:00,2023-08-12,08:08:00,14,Regular departures
fr8681,ryanair,active,2023-08-12t08:15:00.000,2023-08-12t08:15:00.000,2023-08-12 08:34:00,2023-08-12,08:34:00,20,Regular departures
fr5341,ryanair,active,2023-08-12t08:20:00.000,2023-08-12t08:20:00.000,2023-08-12 08:29:00,2023-08-12,08:29:00,9,Regular departures
ba8937,british airways,active,2023-08-12t08:25:00.000,2023-08-12t08:45:00.000,2023-08-12 08:56:00,2023-08-12,08:56:00,32,Regular departures
ei3281,aer lingus,active,2023-08-12t08:25:00.000,2023-08-12t08:45:00.000,2023-08-12 08:56:00,2023-08-12,08:56:00,32,Regular departures
fr4121,ryanair,active,2023-08-12t08:30:00.000,2023-08-12t08:30:00.000,2023-08-12 08:43:00,2023-08-12,08:43:00,14,Regular departures
gr643,aurigny air services,active,2023-08-12t08:45:00.000,2023-08-12t09:15:00.000,2023-08-12 09:08:00,2023-08-12,09:08:00,23,Regular departures
fr4755,ryanair,active,2023-08-12t08:50:00.000,2023-08-12t09:05:00.000,2023-08-12 09:03:00,2023-08-12,09:03:00,13,Regular departures
x36662,tuifly,active,2023-08-12t08:55:00.000,2023-08-12t08:55:00.000,2023-08-12 09:00:00,2023-08-12,09:00:00,6,Regular departures
dl9423,delta air lines,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
ey5843,etihad airways,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
kq1050,kenya airways,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
vs7044,virgin atlantic,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
kl1050,klm,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
rr6221,ryanair sun,active,2023-08-12t09:30:00.000,2023-08-12t09:30:00.000,2023-08-12 09:42:00,2023-08-12,09:42:00,13,Regular departures
u27508,easyjet,active,2023-08-12t09:40:00.000,2023-08-12t09:44:00.000,2023-08-12 10:05:00,2023-08-12,10:05:00,25,Regular departures
u22895,easyjet,active,2023-08-12t10:40:00.000,2023-08-12t10:57:00.000,2023-08-12 11:19:00,2023-08-12,11:19:00,39,Regular departures
u22717,easyjet,active,2023-08-12t12:20:00.000,2023-08-12t12:20:00.000,2023-08-12 12:31:00,2023-08-12,12:31:00,12,Regular departures
u2406,easyjet,active,2023-08-12t12:35:00.000,2023-08-12t12:47:00.000,2023-08-12 13:04:00,2023-08-12,13:04:00,29,Regular departures
u22871,easyjet,active,2023-08-12t12:40:00.000,2023-08-12t12:40:00.000,2023-08-12 12:48:00,2023-08-12,12:48:00,8,Regular departures
fr155,ryanair,active,2023-08-12t13:35:00.000,2023-08-12t13:35:00.000,2023-08-12 13:43:00,2023-08-12,13:43:00,9,Regular departures
x3824,tuifly,active,2023-08-12t13:35:00.000,2023-08-12t13:50:00.000,2023-08-12 13:48:00,2023-08-12,13:48:00,13,Regular departures
fr8234,ryanair,active,2023-08-12t13:45:00.000,2023-08-12t14:00:00.000,2023-08-12 14:26:00,2023-08-12,14:26:00,42,Regular departures
ey7365,etihad airways,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
kq1052,kenya airways,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
vs7045,virgin atlantic,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
kl1052,klm,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
ls1891,jet2,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:24:00,2023-08-12,14:24:00,39,Regular departures
u22719,easyjet,active,2023-08-12t13:55:00.000,2023-08-12t14:05:00.000,2023-08-12 14:38:00,2023-08-12,14:38:00,44,Regular departures
ls1853,jet2,active,2023-08-12t14:15:00.000,2023-08-12t14:50:00.000,2023-08-12 14:56:00,2023-08-12,14:56:00,41,Regular departures
x36664,tuifly,active,2023-08-12t15:00:00.000,2023-08-12t15:00:00.000,2023-08-12 15:15:00,2023-08-12,15:15:00,16,Regular departures
u27192,easyjet,active,2023-08-12t15:00:00.000,2023-08-12t15:00:00.000,2023-08-12 15:08:00,2023-08-12,15:08:00,9,Regular departures
fr1591,ryanair,active,2023-08-12t15:20:00.000,2023-08-12t15:35:00.000,2023-08-12 15:27:00,2023-08-12,15:27:00,8,Regular departures
fr2798,ryanair,active,2023-08-12t15:35:00.000,2023-08-12t15:35:00.000,2023-08-12 15:52:00,2023-08-12,15:52:00,17,Regular departures
ls1835,jet2,active,2023-08-12t15:40:00.000,2023-08-12t15:40:00.000,2023-08-12 15:54:00,2023-08-12,15:54:00,14,Regular departures
u22923,easyjet,active,2023-08-12t15:40:00.000,2023-08-12t15:40:00.000,2023-08-12 15:56:00,2023-08-12,15:56:00,17,Regular departures
x36654,tuifly,active,2023-08-12t16:10:00.000,2023-08-12t16:25:00.000,2023-08-12 16:25:00,2023-08-12,16:25:00,16,Regular departures
u22851,easyjet,active,2023-08-12t16:20:00.000,2023-08-12t16:20:00.000,2023-08-12 16:51:00,2023-08-12,16:51:00,31,Regular departures
fr8254,ryanair,active,2023-08-12t17:30:00.000,2023-08-12t18:10:00.000,2023-08-12 18:04:00,2023-08-12,18:04:00,34,Regular departures
ey5802,etihad airways,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
kq1054,kenya airways,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
vs7046,virgin atlantic,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
kl1054,klm,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
u22843,easyjet,active,2023-08-12t17:30:00.000,2023-08-12t17:55:00.000,2023-08-12 18:16:00,2023-08-12,18:16:00,46,Regular departures
lh973,lufthansa,active,2023-08-12t17:45:00.000,2023-08-12t17:54:00.000,2023-08-12 18:08:00,2023-08-12,18:08:00,24,Regular departures
,jet fly airline,active,2023-08-12t08:50:00.000,2023-08-12t09:05:00.000,2023-08-12 08:37:00,2023-08-12,08:37:00,0,Regular departures
fr8296,ryanair,active,2023-08-12t18:05:00.000,2023-08-12t18:20:00.000,2023-08-12 18:22:00,2023-08-12,18:22:00,18,Regular departures
si491,blue islands,active,2023-08-12t18:10:00.000,2023-08-12t18:25:00.000,2023-08-12 18:32:00,2023-08-12,18:32:00,23,Regular departures
u22875,easyjet,active,2023-08-12t18:20:00.000,2023-08-12t18:53:00.000,2023-08-12 19:01:00,2023-08-12,19:01:00,42,Regular departures
u22775,easyjet,active,2023-08-12t18:50:00.000,2023-08-12t19:00:00.000,2023-08-12 19:29:00,2023-08-12,19:29:00,39,Regular departures
u22825,easyjet,active,2023-08-12t18:50:00.000,2023-08-12t18:50:00.000,2023-08-12 19:09:00,2023-08-12,19:09:00,20,Regular departures
,centreline,active,2023-08-12t19:00:00.000,2023-08-12t19:15:00.000,2023-08-12 18:51:00,2023-08-12,18:51:00,0,Regular departures
fr507,ryanair,active,2023-08-12t19:05:00.000,2023-08-12t19:05:00.000,2023-08-12 19:21:00,2023-08-12,19:21:00,17,Regular departures
fr9336,ryanair,active,2023-08-12t19:05:00.000,2023-08-12t19:30:00.000,2023-08-12 19:42:00,2023-08-12,19:42:00,38,Regular departures
u22761,easyjet,active,2023-08-12t19:05:00.000,2023-08-12t19:05:00.000,2023-08-12 19:17:00,2023-08-12,19:17:00,13,Regular departures
u22727,easyjet,active,2023-08-12t19:10:00.000,2023-08-12t19:10:00.000,2023-08-12 19:14:00,2023-08-12,19:14:00,5,Regular departures
u27004,easyjet,active,2023-08-12t19:45:00.000,2023-08-12t19:45:00.000,2023-08-12 20:04:00,2023-08-12,20:04:00,19,Regular departures
u27268,easyjet,active,2023-08-12t19:55:00.000,2023-08-12t20:17:00.000,2023-08-12 20:31:00,2023-08-12,20:31:00,36,Regular departures
x36680,tuifly,active,2023-08-12t06:00:00.000,2023-08-12t06:00:00.000,2023-08-12 06:18:00,2023-08-12,06:18:00,18,Shoulder hour flights
u22715,easyjet,active,2023-08-12t06:00:00.000,2023-08-12t06:00:00.000,2023-08-12 06:13:00,2023-08-12,06:13:00,14,Shoulder hour flights
ls1827,jet2,active,2023-08-12t06:05:00.000,2023-08-12t06:05:00.000,2023-08-12 06:11:00,2023-08-12,06:11:00,6,Shoulder hour flights
ls1829,jet2,active,2023-08-12t06:05:00.000,2023-08-12t06:12:00.000,2023-08-12 06:23:00,2023-08-12,06:23:00,18,Shoulder hour flights
x36672,tuifly,active,2023-08-12t06:05:00.000,2023-08-12t06:05:00.000,2023-08-12 06:16:00,2023-08-12,06:16:00,11,Shoulder hour flights
u22837,easyjet,active,2023-08-12t06:05:00.000,2023-08-12t06:05:00.000,2023-08-12 06:21:00,2023-08-12,06:21:00,16,Shoulder hour flights
u22721,easyjet,active,2023-08-12t06:10:00.000,2023-08-12t06:10:00.000,2023-08-12 06:25:00,2023-08-12,06:25:00,16,Shoulder hour flights
u22702,easyjet,active,2023-08-12t06:15:00.000,2023-08-12t06:15:00.000,2023-08-12 06:27:00,2023-08-12,06:27:00,13,Shoulder hour flights
u22839,easyjet,active,2023-08-12t06:30:00.000,2023-08-12t06:35:00.000,2023-08-12 06:46:00,2023-08-12,06:46:00,16,Shoulder hour flights
u22883,easyjet,active,2023-08-12t06:30:00.000,2023-08-12t07:15:00.000,2023-08-12 06:52:00,2023-08-12,06:52:00,23,Shoulder hour flights
ls1805,jet2,active,2023-08-12t06:55:00.000,2023-08-12t06:55:00.000,2023-08-12 07:01:00,2023-08-12,07:01:00,7,Regular departures
ls1807,jet2,active,2023-08-12t06:55:00.000,2023-08-12t06:55:00.000,2023-08-12 07:17:00,2023-08-12,07:17:00,23,Regular departures
u22891,easyjet,active,2023-08-12t06:55:00.000,2023-08-12t06:55:00.000,2023-08-12 07:12:00,2023-08-12,07:12:00,18,Regular departures
fr4133,ryanair,active,2023-08-12t07:00:00.000,2023-08-12t07:00:00.000,2023-08-12 07:09:00,2023-08-12,07:09:00,9,Regular departures
u22903,easyjet,active,2023-08-12t07:00:00.000,2023-08-12t07:00:00.000,2023-08-12 07:00:00,2023-08-12,07:00:00,0,Regular departures
u2213,easyjet,active,2023-08-12t07:05:00.000,2023-08-12t07:05:00.000,2023-08-12 07:15:00,2023-08-12,07:15:00,10,Regular departures
ls1859,jet2,active,2023-08-12t07:30:00.000,2023-08-12t07:30:00.000,2023-08-12 07:50:00,2023-08-12,07:50:00,21,Regular departures
ls1871,jet2,active,2023-08-12t07:30:00.000,2023-08-12t07:39:00.000,2023-08-12 07:44:00,2023-08-12,07:44:00,14,Regular departures
fr8224,ryanair,active,2023-08-12t07:40:00.000,2023-08-12t07:40:00.000,2023-08-12 07:48:00,2023-08-12,07:48:00,8,Regular departures
u22831,easyjet,active,2023-08-12t07:40:00.000,2023-08-12t07:40:00.000,2023-08-12 07:57:00,2023-08-12,07:57:00,17,Regular departures
x36660,tuifly,active,2023-08-12t07:55:00.000,2023-08-12t07:55:00.000,2023-08-12 08:08:00,2023-08-12,08:08:00,14,Regular departures
fr8681,ryanair,active,2023-08-12t08:15:00.000,2023-08-12t08:15:00.000,2023-08-12 08:34:00,2023-08-12,08:34:00,20,Regular departures
fr5341,ryanair,active,2023-08-12t08:20:00.000,2023-08-12t08:20:00.000,2023-08-12 08:29:00,2023-08-12,08:29:00,9,Regular departures
ba8937,british airways,active,2023-08-12t08:25:00.000,2023-08-12t08:45:00.000,2023-08-12 08:56:00,2023-08-12,08:56:00,32,Regular departures
ei3281,aer lingus,active,2023-08-12t08:25:00.000,2023-08-12t08:45:00.000,2023-08-12 08:56:00,2023-08-12,08:56:00,32,Regular departures
fr4121,ryanair,active,2023-08-12t08:30:00.000,2023-08-12t08:30:00.000,2023-08-12 08:43:00,2023-08-12,08:43:00,14,Regular departures
gr643,aurigny air services,active,2023-08-12t08:45:00.000,2023-08-12t09:15:00.000,2023-08-12 09:08:00,2023-08-12,09:08:00,23,Regular departures
fr4755,ryanair,active,2023-08-12t08:50:00.000,2023-08-12t09:05:00.000,2023-08-12 09:03:00,2023-08-12,09:03:00,13,Regular departures
x36662,tuifly,active,2023-08-12t08:55:00.000,2023-08-12t08:55:00.000,2023-08-12 09:00:00,2023-08-12,09:00:00,6,Regular departures
dl9423,delta air lines,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
ey5843,etihad airways,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
kq1050,kenya airways,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
vs7044,virgin atlantic,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
kl1050,klm,active,2023-08-12t09:15:00.000,2023-08-12t09:50:00.000,2023-08-12 09:48:00,2023-08-12,09:48:00,33,Regular departures
rr6221,ryanair sun,active,2023-08-12t09:30:00.000,2023-08-12t09:30:00.000,2023-08-12 09:42:00,2023-08-12,09:42:00,13,Regular departures
u27508,easyjet,active,2023-08-12t09:40:00.000,2023-08-12t09:44:00.000,2023-08-12 10:05:00,2023-08-12,10:05:00,25,Regular departures
u22895,easyjet,active,2023-08-12t10:40:00.000,2023-08-12t10:57:00.000,2023-08-12 11:19:00,2023-08-12,11:19:00,39,Regular departures
u22717,easyjet,active,2023-08-12t12:20:00.000,2023-08-12t12:20:00.000,2023-08-12 12:31:00,2023-08-12,12:31:00,12,Regular departures
u2406,easyjet,active,2023-08-12t12:35:00.000,2023-08-12t12:47:00.000,2023-08-12 13:04:00,2023-08-12,13:04:00,29,Regular departures
u22871,easyjet,active,2023-08-12t12:40:00.000,2023-08-12t12:40:00.000,2023-08-12 12:48:00,2023-08-12,12:48:00,8,Regular departures
fr155,ryanair,active,2023-08-12t13:35:00.000,2023-08-12t13:35:00.000,2023-08-12 13:43:00,2023-08-12,13:43:00,9,Regular departures
x3824,tuifly,active,2023-08-12t13:35:00.000,2023-08-12t13:50:00.000,2023-08-12 13:48:00,2023-08-12,13:48:00,13,Regular departures
fr8234,ryanair,active,2023-08-12t13:45:00.000,2023-08-12t14:00:00.000,2023-08-12 14:26:00,2023-08-12,14:26:00,42,Regular departures
ey7365,etihad airways,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
kq1052,kenya airways,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
vs7045,virgin atlantic,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
kl1052,klm,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:21:00,2023-08-12,14:21:00,37,Regular departures
ls1891,jet2,active,2023-08-12t13:45:00.000,2023-08-12t13:45:00.000,2023-08-12 14:24:00,2023-08-12,14:24:00,39,Regular departures
u22719,easyjet,active,2023-08-12t13:55:00.000,2023-08-12t14:05:00.000,2023-08-12 14:38:00,2023-08-12,14:38:00,44,Regular departures
ls1853,jet2,active,2023-08-12t14:15:00.000,2023-08-12t14:50:00.000,2023-08-12 14:56:00,2023-08-12,14:56:00,41,Regular departures
x36664,tuifly,active,2023-08-12t15:00:00.000,2023-08-12t15:00:00.000,2023-08-12 15:15:00,2023-08-12,15:15:00,16,Regular departures
u27192,easyjet,active,2023-08-12t15:00:00.000,2023-08-12t15:00:00.000,2023-08-12 15:08:00,2023-08-12,15:08:00,9,Regular departures
fr1591,ryanair,active,2023-08-12t15:20:00.000,2023-08-12t15:35:00.000,2023-08-12 15:27:00,2023-08-12,15:27:00,8,Regular departures
fr2798,ryanair,active,2023-08-12t15:35:00.000,2023-08-12t15:35:00.000,2023-08-12 15:52:00,2023-08-12,15:52:00,17,Regular departures
ls1835,jet2,active,2023-08-12t15:40:00.000,2023-08-12t15:40:00.000,2023-08-12 15:54:00,2023-08-12,15:54:00,14,Regular departures
u22923,easyjet,active,2023-08-12t15:40:00.000,2023-08-12t15:40:00.000,2023-08-12 15:56:00,2023-08-12,15:56:00,17,Regular departures
x36654,tuifly,active,2023-08-12t16:10:00.000,2023-08-12t16:25:00.000,2023-08-12 16:25:00,2023-08-12,16:25:00,16,Regular departures
u22851,easyjet,active,2023-08-12t16:20:00.000,2023-08-12t16:20:00.000,2023-08-12 16:51:00,2023-08-12,16:51:00,31,Regular departures
fr8254,ryanair,active,2023-08-12t17:30:00.000,2023-08-12t18:10:00.000,2023-08-12 18:04:00,2023-08-12,18:04:00,34,Regular departures
ey5802,etihad airways,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
kq1054,kenya airways,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
vs7046,virgin atlantic,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
kl1054,klm,active,2023-08-12t17:30:00.000,2023-08-12t17:45:00.000,2023-08-12 17:56:00,2023-08-12,17:56:00,27,Regular departures
u22843,easyjet,active,2023-08-12t17:30:00.000,2023-08-12t17:55:00.000,2023-08-12 18:16:00,2023-08-12,18:16:00,46,Regular departures
lh973,lufthansa,active,2023-08-12t17:45:00.000,2023-08-12t17:54:00.000,2023-08-12 18:08:00,2023-08-12,18:08:00,24,Regular departures
,jet fly airline,active,2023-08-12t08:50:00.000,2023-08-12t09:05:00.000,2023-08-12 08:37:00,2023-08-12,08:37:00,0,Regular departures
fr8296,ryanair,active,2023-08-12t18:05:00.000,2023-08-12t18:20:00.000,2023-08-12 18:22:00,2023-08-12,18:22:00,18,Regular departures
si491,blue islands,active,2023-08-12t18:10:00.000,2023-08-12t18:25:00.000,2023-08-12 18:32:00,2023-08-12,18:32:00,23,Regular departures
u22875,easyjet,active,2023-08-12t18:20:00.000,2023-08-12t18:53:00.000,2023-08-12 19:01:00,2023-08-12,19:01:00,42,Regular departures
u22775,easyjet,active,2023-08-12t18:50:00.000,2023-08-12t19:00:00.000,2023-08-12 19:29:00,2023-08-12,19:29:00,39,Regular departures
u22825,easyjet,active,2023-08-12t18:50:00.000,2023-08-12t18:50:00.000,2023-08-12 19:09:00,2023-08-12,19:09:00,20,Regular departures
,centreline,active,2023-08-12t19:00:00.000,2023-08-12t19:15:00.000,2023-08-12 18:51:00,2023-08-12,18:51:00,0,Regular departures
fr507,ryanair,active,2023-08-12t19:05:00.000,2023-08-12t19:05:00.000,2023-08-12 19:21:00,2023-08-12,19:21:00,17,Regular departures
fr9336,ryanair,active,2023-08-12t19:05:00.000,2023-08-12t19:30:00.000,2023-08-12 19:42:00,2023-08-12,19:42:00,38,Regular departures
u22761,easyjet,active,2023-08-12t19:05:00.000,2023-08-12t19:05:00.000,2023-08-12 19:17:00,2023-08-12,19:17:00,13,Regular departures
u22727,easyjet,active,2023-08-12t19:10:00.000,2023-08-12t19:10:00.000,2023-08-12 19:14:00,2023-08-12,19:14:00,5,Regular departures
u27004,easyjet,active,2023-08-12t19:45:00.000,2023-08-12t19:45:00.000,2023-08-12 20:04:00,2023-08-12,20:04:00,19,Regular departures
u27268,easyjet,active,2023-08-12t19:55:00.000,2023-08-12t20:17:00.000,2023-08-12 20:31:00,2023-08-12,20:31:00,36,Regular departures
