Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Blagnac,2024-04-14T07:40:00+00:00,2024-04-14T07:50:00+00:00,Bristol,2024-04-14T08:30:00+00:00,2024-04-14T08:24:00+00:00
easyJet,Edinburgh,2024-04-14T07:35:00+00:00,2024-04-14T07:38:00+00:00,Bristol,2024-04-14T08:50:00+00:00,2024-04-14T08:32:00+00:00
KLM,Schiphol,2024-04-14T08:35:00+00:00,2024-04-14T08:55:00+00:00,Bristol,2024-04-14T08:50:00+00:00,2024-04-14T08:57:00+00:00
empty,Jersey,2024-04-14T08:00:00+00:00,2024-04-14T08:02:00+00:00,Bristol,2024-04-14T08:46:00+00:00,2024-04-14T08:40:00+00:00
easyJet,Bristol,2024-04-14T18:15:00+00:00,2024-04-14T18:22:00+00:00,Berlin Brandenburg Airport,2024-04-14T21:15:00+00:00,2024-04-14T20:51:00+00:00
easyJet,Bristol,2024-04-14T15:35:00+00:00,2024-04-14T16:43:00+00:00,Aldergrove International Airport,2024-04-14T16:45:00+00:00,
easyJet,Bristol,2024-04-14T07:45:00+00:00,2024-04-14T07:36:00+00:00,Aldergrove International Airport,2024-04-14T08:55:00+00:00,2024-04-14T08:31:00+00:00
easyJet,Bristol,2024-04-14T13:05:00+00:00,2024-04-14T13:14:00+00:00,Aldergrove International Airport,2024-04-14T14:15:00+00:00,2024-04-14T14:10:00+00:00
easyJet,Bristol,2024-04-14T20:05:00+00:00,2024-04-14T20:27:00+00:00,Aldergrove International Airport,2024-04-14T21:15:00+00:00,2024-04-14T21:22:00+00:00
easyJet,Bristol,2024-04-14T16:30:00+00:00,2024-04-14T16:54:00+00:00,George Best Belfast City,2024-04-14T17:40:00+00:00,2024-04-14T17:45:00+00:00
empty,Bristol,2024-04-14T13:10:00+00:00,,Guernsey,2024-04-14T14:00:00+00:00,
Avanti Air,Bristol,2024-04-14T12:10:00+00:00,2024-04-14T12:25:00+00:00,Guernsey,2024-04-14T13:00:00+00:00,2024-04-14T12:56:00+00:00
Aurigny Air Services,Bristol,2024-04-14T16:15:00+00:00,,Guernsey,2024-04-14T17:20:00+00:00,
Loganair,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
Blue Islands,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
Sierra Pacific Airlines,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
Blue Islands,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:45:00+00:00,
,Bristol,2024-04-14T19:50:00+00:00,,Jersey,2024-04-14T20:50:00+00:00,
easyJet,Bristol,2024-04-14T13:20:00+00:00,,Newcastle Airport,2024-04-14T14:25:00+00:00,
easyJet,Bristol,2024-04-14T20:15:00+00:00,2024-04-14T20:59:00+00:00,Newcastle Airport,2024-04-14T21:20:00+00:00,2024-04-14T21:49:00+00:00
British Airways,Bristol,2024-04-14T19:55:00+00:00,2024-04-14T20:02:00+00:00,Dyce,2024-04-14T21:25:00+00:00,2024-04-14T21:12:00+00:00
Loganair,Bristol,2024-04-14T19:55:00+00:00,2024-04-14T20:02:00+00:00,Dyce,2024-04-14T21:25:00+00:00,2024-04-14T21:12:00+00:00
Sierra Pacific Airlines,Bristol,2024-04-14T19:55:00+00:00,2024-04-14T20:02:00+00:00,Dyce,2024-04-14T21:25:00+00:00,2024-04-14T21:12:00+00:00
easyJet,Bristol,2024-04-14T14:45:00+00:00,2024-04-14T14:55:00+00:00,Inverness,2024-04-14T16:15:00+00:00,2024-04-14T16:04:00+00:00
easyJet,Bristol,2024-04-14T12:05:00+00:00,2024-04-14T12:07:00+00:00,Glasgow International,2024-04-14T13:20:00+00:00,2024-04-14T13:02:00+00:00
easyJet,Bristol,2024-04-14T16:00:00+00:00,2024-04-14T16:06:00+00:00,Glasgow International,2024-04-14T17:15:00+00:00,2024-04-14T17:00:00+00:00
easyJet,Bristol,2024-04-14T19:50:00+00:00,2024-04-14T19:55:00+00:00,Glasgow International,2024-04-14T21:05:00+00:00,2024-04-14T21:00:00+00:00
Centreline,Bristol,2024-04-14T15:00:00+00:00,2024-04-14T15:12:00+00:00,Edinburgh,2024-04-14T16:05:00+00:00,2024-04-14T16:01:00+00:00
easyJet,Bristol,2024-04-14T11:25:00+00:00,2024-04-14T11:28:00+00:00,Edinburgh,2024-04-14T12:40:00+00:00,2024-04-14T12:24:00+00:00
easyJet,Bristol,2024-04-14T15:55:00+00:00,2024-04-14T16:17:00+00:00,Edinburgh,2024-04-14T17:10:00+00:00,2024-04-14T17:13:00+00:00
easyJet,Bristol,2024-04-14T19:45:00+00:00,2024-04-14T19:59:00+00:00,Edinburgh,2024-04-14T21:00:00+00:00,2024-04-14T20:57:00+00:00
easyJet,Bristol,2024-04-14T09:20:00+00:00,2024-04-14T09:27:00+00:00,Edinburgh,2024-04-14T10:35:00+00:00,2024-04-14T10:19:00+00:00
Alitalia,Bristol,2024-04-14T06:20:00+00:00,2024-04-14T06:16:00+00:00,Schiphol,2024-04-14T08:45:00+00:00,2024-04-14T08:12:00+00:00
Alitalia,Bristol,2024-04-14T13:45:00+00:00,2024-04-14T14:14:00+00:00,Schiphol,2024-04-14T16:05:00+00:00,2024-04-14T16:05:00+00:00
Delta Air Lines,Bristol,2024-04-14T06:20:00+00:00,2024-04-14T06:16:00+00:00,Schiphol,2024-04-14T08:45:00+00:00,2024-04-14T08:12:00+00:00
Delta Air Lines,Bristol,2024-04-14T09:20:00+00:00,2024-04-14T09:48:00+00:00,Schiphol,2024-04-14T11:35:00+00:00,2024-04-14T11:41:00+00:00
Etihad Airways,Bristol,2024-04-14T17:30:00+00:00,2024-04-14T18:00:00+00:00,Schiphol,2024-04-14T19:45:00+00:00,2024-04-14T19:49:00+00:00
KLM,Bristol,2024-04-14T06:20:00+00:00,2024-04-14T06:16:00+00:00,Schiphol,2024-04-14T08:45:00+00:00,2024-04-14T08:12:00+00:00
KLM,Bristol,2024-04-14T09:20:00+00:00,2024-04-14T09:48:00+00:00,Schiphol,2024-04-14T11:35:00+00:00,2024-04-14T11:41:00+00:00
KLM,Bristol,2024-04-14T13:45:00+00:00,2024-04-14T14:14:00+00:00,Schiphol,2024-04-14T16:05:00+00:00,2024-04-14T16:05:00+00:00
Kenya Airways,Bristol,2024-04-14T06:20:00+00:00,2024-04-14T06:16:00+00:00,Schiphol,2024-04-14T08:45:00+00:00,2024-04-14T08:12:00+00:00
Kenya Airways,Bristol,2024-04-14T09:20:00+00:00,2024-04-14T09:48:00+00:00,Schiphol,2024-04-14T11:35:00+00:00,2024-04-14T11:41:00+00:00
Kenya Airways,Bristol,2024-04-14T13:45:00+00:00,2024-04-14T14:14:00+00:00,Schiphol,2024-04-14T16:05:00+00:00,2024-04-14T16:05:00+00:00
easyJet,Bristol,2024-04-14T12:50:00+00:00,2024-04-14T13:16:00+00:00,Schiphol,2024-04-14T15:10:00+00:00,2024-04-14T15:08:00+00:00
easyJet,Bristol,2024-04-14T15:55:00+00:00,2024-04-14T16:30:00+00:00,Schiphol,2024-04-14T18:15:00+00:00,2024-04-14T18:23:00+00:00
easyJet,Bristol,2024-04-14T16:35:00+00:00,2024-04-14T17:08:00+00:00,Schiphol,2024-04-14T18:55:00+00:00,2024-04-14T19:02:00+00:00
Virgin Atlantic,Bristol,2024-04-14T13:45:00+00:00,2024-04-14T14:14:00+00:00,Schiphol,2024-04-14T16:05:00+00:00,2024-04-14T16:05:00+00:00
Virgin Atlantic,Bristol,2024-04-14T06:20:00+00:00,2024-04-14T06:16:00+00:00,Schiphol,2024-04-14T08:45:00+00:00,2024-04-14T08:12:00+00:00
Virgin Atlantic,Bristol,2024-04-14T09:20:00+00:00,2024-04-14T09:48:00+00:00,Schiphol,2024-04-14T11:35:00+00:00,2024-04-14T11:41:00+00:00
Virgin Atlantic,Bristol,2024-04-14T13:45:00+00:00,2024-04-14T14:14:00+00:00,Schiphol,2024-04-14T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-14T17:30:00+00:00,2024-04-14T18:00:00+00:00,Schiphol,2024-04-14T19:45:00+00:00,2024-04-14T19:49:00+00:00
German Airways,Bristol,2024-04-14T17:30:00+00:00,2024-04-14T18:00:00+00:00,Schiphol,2024-04-14T19:45:00+00:00,2024-04-14T19:49:00+00:00
British Airways,Bristol,2024-04-14T16:30:00+00:00,2024-04-14T16:39:00+00:00,Cork,2024-04-14T18:00:00+00:00,2024-04-14T17:46:00+00:00
Aer Lingus,Bristol,2024-04-14T16:30:00+00:00,2024-04-14T16:39:00+00:00,Cork,2024-04-14T18:00:00+00:00,2024-04-14T17:46:00+00:00
British Airways,Bristol,2024-04-14T08:25:00+00:00,2024-04-14T08:29:00+00:00,Dublin International,2024-04-14T09:40:00+00:00,2024-04-14T09:23:00+00:00
British Airways,Bristol,2024-04-14T18:55:00+00:00,2024-04-14T18:55:00+00:00,Dublin International,2024-04-14T20:20:00+00:00,2024-04-14T19:50:00+00:00
British Airways,Bristol,2024-04-14T20:25:00+00:00,2024-04-14T20:31:00+00:00,Dublin International,2024-04-14T21:45:00+00:00,2024-04-14T21:27:00+00:00
Aer Lingus,Bristol,2024-04-14T08:25:00+00:00,2024-04-14T08:29:00+00:00,Dublin International,2024-04-14T09:40:00+00:00,2024-04-14T09:23:00+00:00
Aer Lingus,Bristol,2024-04-14T18:55:00+00:00,2024-04-14T18:55:00+00:00,Dublin International,2024-04-14T20:20:00+00:00,2024-04-14T19:50:00+00:00
Aer Lingus,Bristol,2024-04-14T20:25:00+00:00,2024-04-14T20:31:00+00:00,Dublin International,2024-04-14T21:45:00+00:00,2024-04-14T21:27:00+00:00
Ryanair,Bristol,2024-04-14T07:10:00+00:00,2024-04-14T07:11:00+00:00,Dublin International,2024-04-14T08:15:00+00:00,2024-04-14T07:56:00+00:00
Ryanair,Bristol,2024-04-14T14:05:00+00:00,2024-04-14T14:04:00+00:00,Dublin International,2024-04-14T15:10:00+00:00,2024-04-14T14:45:00+00:00
Ryanair,Bristol,2024-04-14T21:35:00+00:00,2024-04-14T21:32:00+00:00,Dublin International,2024-04-14T22:40:00+00:00,2024-04-14T22:20:00+00:00
Qatar Airways,Bristol,2024-04-14T08:25:00+00:00,2024-04-14T08:29:00+00:00,Dublin International,2024-04-14T09:40:00+00:00,2024-04-14T09:23:00+00:00
Ryanair,Bristol,2024-04-14T11:50:00+00:00,2024-04-14T11:57:00+00:00,Ireland West Airport Knock,2024-04-14T13:05:00+00:00,2024-04-14T12:54:00+00:00
Ryanair,Bristol,2024-04-14T19:10:00+00:00,2024-04-14T19:16:00+00:00,Kastrup,2024-04-14T22:15:00+00:00,2024-04-14T21:46:00+00:00
easyJet,Bristol,2024-04-14T18:50:00+00:00,2024-04-14T18:53:00+00:00,Kastrup,2024-04-14T21:45:00+00:00,2024-04-14T21:20:00+00:00
Ryanair Sun,Bristol,2024-04-14T09:05:00+00:00,2024-04-14T10:40:00+00:00,John Paul II Balice International,2024-04-14T12:35:00+00:00,
Ryanair,Bristol,2024-04-14T07:00:00+00:00,2024-04-14T07:04:00+00:00,Jasionka,2024-04-14T10:40:00+00:00,
Jet2,Bristol,2024-04-14T13:55:00+00:00,2024-04-14T14:01:00+00:00,Fuerteventura,2024-04-14T17:55:00+00:00,2024-04-14T17:46:00+00:00
Jet2,Bristol,2024-04-14T14:05:00+00:00,2024-04-14T15:03:00+00:00,Gran Canaria,2024-04-14T18:20:00+00:00,2024-04-14T18:58:00+00:00
Ryanair,Bristol,2024-04-14T13:50:00+00:00,2024-04-14T13:57:00+00:00,Lanzarote,2024-04-14T17:50:00+00:00,2024-04-14T17:41:00+00:00
Jet2,Bristol,2024-04-14T12:45:00+00:00,2024-04-14T13:21:00+00:00,Lanzarote,2024-04-14T16:45:00+00:00,2024-04-14T17:05:00+00:00
TUIfly,Bristol,2024-04-14T06:00:00+00:00,2024-04-14T06:18:00+00:00,Lanzarote,2024-04-14T09:55:00+00:00,2024-04-14T09:53:00+00:00
Jet2,Bristol,2024-04-14T10:30:00+00:00,2024-04-14T10:35:00+00:00,Sur Reina Sofia,2024-04-14T14:45:00+00:00,2024-04-14T14:39:00+00:00
easyJet,Bristol,2024-04-14T06:15:00+00:00,2024-04-14T06:31:00+00:00,Sur Reina Sofia,2024-04-14T10:30:00+00:00,2024-04-14T10:25:00+00:00
TUIfly,Bristol,2024-04-14T14:00:00+00:00,2024-04-14T14:18:00+00:00,Sur Reina Sofia,2024-04-14T18:05:00+00:00,2024-04-14T18:09:00+00:00
TUIfly,Bristol,2024-04-14T14:00:00+00:00,2024-04-14T14:16:00+00:00,Sharm el-Sheikh International Airport,2024-04-14T20:25:00+00:00,2024-04-14T20:00:00+00:00
Ryanair,Bristol,2024-04-14T05:55:00+00:00,2024-04-14T06:04:00+00:00,Sofia,2024-04-14T11:00:00+00:00,2024-04-14T10:45:00+00:00
TUIfly,Bristol,2024-04-14T16:20:00+00:00,2024-04-14T16:23:00+00:00,Larnaca,2024-04-14T22:55:00+00:00,2024-04-14T22:31:00+00:00
Jet2,Bristol,2024-04-14T08:00:00+00:00,2024-04-14T08:02:00+00:00,Paphos International Airport,2024-04-14T14:40:00+00:00,2024-04-14T14:11:00+00:00
easyJet,Bristol,2024-04-14T13:10:00+00:00,2024-04-14T13:35:00+00:00,Dubrovnik,2024-04-14T16:55:00+00:00,
easyJet,Bristol,2024-04-14T06:10:00+00:00,2024-04-14T06:14:00+00:00,Split,2024-04-14T09:45:00+00:00,2024-04-14T09:20:00+00:00
Ryanair,Bristol,2024-04-14T05:55:00+00:00,2024-04-14T06:00:00+00:00,Alicante El Altet,2024-04-14T09:15:00+00:00,2024-04-14T09:02:00+00:00
Ryanair,Bristol,2024-04-14T16:15:00+00:00,2024-04-14T16:26:00+00:00,Alicante El Altet,2024-04-14T19:40:00+00:00,2024-04-14T19:33:00+00:00
easyJet,Bristol,2024-04-14T06:50:00+00:00,2024-04-14T06:53:00+00:00,Alicante El Altet,2024-04-14T10:20:00+00:00,2024-04-14T10:05:00+00:00
easyJet,Bristol,2024-04-14T12:10:00+00:00,2024-04-14T12:32:00+00:00,Alicante El Altet,2024-04-14T15:35:00+00:00,2024-04-14T15:40:00+00:00
easyJet,Bristol,2024-04-14T19:55:00+00:00,2024-04-14T20:14:00+00:00,Alicante El Altet,2024-04-14T23:25:00+00:00,2024-04-14T23:21:00+00:00
easyJet,Bristol,2024-04-14T06:00:00+00:00,2024-04-14T06:02:00+00:00,Bilbao,2024-04-14T08:45:00+00:00,2024-04-14T08:33:00+00:00
Ryanair,Bristol,2024-04-14T15:05:00+00:00,2024-04-14T15:05:00+00:00,El Prat De Llobregat,2024-04-14T18:15:00+00:00,2024-04-14T17:52:00+00:00
easyJet,Bristol,2024-04-14T18:35:00+00:00,2024-04-14T18:59:00+00:00,El Prat De Llobregat,2024-04-14T21:40:00+00:00,2024-04-14T21:45:00+00:00
Ryanair,Bristol,2024-04-14T08:25:00+00:00,2024-04-14T08:27:00+00:00,Barajas,2024-04-14T11:40:00+00:00,2024-04-14T11:22:00+00:00
easyJet,Bristol,2024-04-14T18:20:00+00:00,2024-04-14T18:23:00+00:00,Barajas,2024-04-14T21:35:00+00:00,2024-04-14T21:18:00+00:00
Jet2,Bristol,2024-04-14T07:00:00+00:00,2024-04-14T07:22:00+00:00,Pablo Ruiz Picasso,2024-04-14T10:40:00+00:00,2024-04-14T10:43:00+00:00
easyJet,Bristol,2024-04-14T06:10:00+00:00,2024-04-14T06:30:00+00:00,Pablo Ruiz Picasso,2024-04-14T09:55:00+00:00,2024-04-14T09:48:00+00:00
easyJet,Bristol,2024-04-14T20:00:00+00:00,2024-04-14T20:22:00+00:00,Pablo Ruiz Picasso,2024-04-14T23:40:00+00:00,2024-04-14T23:39:00+00:00
TUIfly,Bristol,2024-04-14T06:00:00+00:00,2024-04-14T06:11:00+00:00,Pablo Ruiz Picasso,2024-04-14T09:35:00+00:00,2024-04-14T09:26:00+00:00
easyJet,Bristol,2024-04-14T06:15:00+00:00,2024-04-14T06:26:00+00:00,Corvera International,2024-04-14T09:45:00+00:00,
Ryanair,Bristol,2024-04-14T15:30:00+00:00,2024-04-14T15:38:00+00:00,Son Sant Joan Airport,2024-04-14T18:50:00+00:00,2024-04-14T18:44:00+00:00
Jet2,Bristol,2024-04-14T06:15:00+00:00,2024-04-14T06:36:00+00:00,Son Sant Joan Airport,2024-04-14T09:40:00+00:00,2024-04-14T09:36:00+00:00
easyJet,Bristol,2024-04-14T07:30:00+00:00,2024-04-14T07:31:00+00:00,Son Sant Joan Airport,2024-04-14T10:50:00+00:00,2024-04-14T10:27:00+00:00
easyJet,Bristol,2024-04-14T12:45:00+00:00,2024-04-14T13:03:00+00:00,Son Sant Joan Airport,2024-04-14T16:05:00+00:00,2024-04-14T16:04:00+00:00
easyJet,Bristol,2024-04-14T20:05:00+00:00,2024-04-14T20:35:00+00:00,Son Sant Joan Airport,2024-04-14T23:30:00+00:00,2024-04-14T23:31:00+00:00
easyJet,Bristol,2024-04-14T19:15:00+00:00,2024-04-14T19:22:00+00:00,Mérignac,2024-04-14T21:50:00+00:00,2024-04-14T21:30:00+00:00
easyJet,Bristol,2024-04-14T09:00:00+00:00,2024-04-14T09:19:00+00:00,Blagnac,2024-04-14T11:50:00+00:00,2024-04-14T11:40:00+00:00
Ryanair,Bristol,2024-04-14T11:20:00+00:00,2024-04-14T12:41:00+00:00,Marseille Provence Airport,2024-04-14T14:20:00+00:00,
easyJet,Bristol,2024-04-14T14:30:00+00:00,2024-04-14T14:35:00+00:00,Cote D'azur International Airport,2024-04-14T17:35:00+00:00,2024-04-14T17:21:00+00:00
easyJet,Bristol,2024-04-14T19:35:00+00:00,2024-04-14T19:57:00+00:00,Charles De Gaulle,2024-04-14T21:55:00+00:00,2024-04-14T21:52:00+00:00
easyJet,Bristol,2024-04-14T18:55:00+00:00,2024-04-14T19:04:00+00:00,Orly,2024-04-14T21:20:00+00:00,2024-04-14T21:09:00+00:00
easyJet,Bristol,2024-04-14T16:10:00+00:00,2024-04-14T16:35:00+00:00,Orly,2024-04-14T18:35:00+00:00,2024-04-14T18:38:00+00:00
easyJet,Bristol,2024-04-14T17:15:00+00:00,2024-04-14T17:52:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",2024-04-14T23:00:00+00:00,2024-04-14T23:21:00+00:00
easyJet,Bristol,2024-04-14T13:40:00+00:00,2024-04-14T13:50:00+00:00,Ioannis Kapodistrias,2024-04-14T18:55:00+00:00,2024-04-14T18:38:00+00:00
easyJet,Bristol,2024-04-14T06:35:00+00:00,2024-04-14T06:39:00+00:00,Diagoras,2024-04-14T12:50:00+00:00,2024-04-14T12:14:00+00:00
Ryanair,Bristol,2024-04-14T08:10:00+00:00,2024-04-14T08:34:00+00:00,Liszt Ferenc International,2024-04-14T11:40:00+00:00,2024-04-14T11:35:00+00:00
easyJet,Bristol,2024-04-14T06:35:00+00:00,2024-04-14T06:33:00+00:00,Milano Malpensa,2024-04-14T09:40:00+00:00,2024-04-14T09:09:00+00:00
Ryanair,Bristol,2024-04-14T07:25:00+00:00,2024-04-14T07:44:00+00:00,Bergamo - Orio al Serio,2024-04-14T10:25:00+00:00,2024-04-14T10:20:00+00:00
easyJet,Bristol,2024-04-14T07:10:00+00:00,2024-04-14T07:14:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-14T10:40:00+00:00,2024-04-14T10:23:00+00:00
easyJet,Bristol,2024-04-14T06:45:00+00:00,2024-04-14T07:00:00+00:00,Galileo Galilei,2024-04-14T10:00:00+00:00,2024-04-14T09:49:00+00:00
Ryanair,Bristol,2024-04-14T17:10:00+00:00,2024-04-14T17:19:00+00:00,Faro,2024-04-14T19:50:00+00:00,2024-04-14T19:40:00+00:00
Jet2,Bristol,2024-04-14T07:00:00+00:00,2024-04-14T07:02:00+00:00,Faro,2024-04-14T09:40:00+00:00,2024-04-14T09:24:00+00:00
easyJet,Bristol,2024-04-14T19:00:00+00:00,2024-04-14T19:11:00+00:00,Faro,2024-04-14T21:35:00+00:00,2024-04-14T21:34:00+00:00
easyJet,Bristol,2024-04-14T09:45:00+00:00,2024-04-14T10:14:00+00:00,Faro,2024-04-14T12:20:00+00:00,
empty,Bristol,2024-04-14T10:00:00+00:00,2024-04-14T10:19:00+00:00,Francisco Sá Carneiro,2024-04-14T12:24:00+00:00,2024-04-14T12:27:00+00:00
Ryanair,Bristol,2024-04-14T21:25:00+00:00,2024-04-14T22:10:00+00:00,Francisco Sá Carneiro,2024-04-14T23:35:00+00:00,2024-04-14T23:57:00+00:00
easyJet,Bristol,2024-04-14T07:00:00+00:00,2024-04-14T07:09:00+00:00,Lisbon Portela,2024-04-14T09:35:00+00:00,2024-04-14T09:23:00+00:00
easyJet,Bristol,2024-04-14T15:25:00+00:00,2024-04-14T17:29:00+00:00,Lisbon Portela,2024-04-14T18:00:00+00:00,
Ryanair,Bristol,2024-04-14T08:05:00+00:00,2024-04-14T08:09:00+00:00,Henri Coanda International,2024-04-14T13:25:00+00:00,2024-04-14T12:50:00+00:00
easyJet,Bristol,2024-04-14T07:35:00+00:00,2024-04-14T07:40:00+00:00,Geneve-cointrin,2024-04-14T10:15:00+00:00,2024-04-14T10:00:00+00:00
easyJet,Bristol,2024-04-14T13:50:00+00:00,2024-04-14T13:59:00+00:00,Geneve-cointrin,2024-04-14T16:30:00+00:00,2024-04-14T16:23:00+00:00
easyJet,Bristol,2024-04-14T13:15:00+00:00,2024-04-14T13:27:00+00:00,Geneve-cointrin,2024-04-14T15:55:00+00:00,2024-04-14T15:53:00+00:00
Jet2,Bristol,2024-04-14T09:30:00+00:00,2024-04-14T09:42:00+00:00,Antalya,2024-04-14T15:50:00+00:00,2024-04-14T15:28:00+00:00
easyJet,Bristol,2024-04-14T15:20:00+00:00,2024-04-14T15:25:00+00:00,Antalya,2024-04-14T21:40:00+00:00,2024-04-14T21:05:00+00:00
easyJet,Bristol,2024-04-14T07:00:00+00:00,2024-04-14T07:06:00+00:00,Milas,2024-04-14T13:10:00+00:00,2024-04-14T12:33:00+00:00
easyJet,Bristol,2024-04-14T06:10:00+00:00,2024-04-14T06:21:00+00:00,North Front,2024-04-14T09:50:00+00:00,2024-04-14T09:45:00+00:00
